metric,value
matched_emitter_budgets[1].sobol.image_digest,3066dfc9e37d6f1b6c22b17e31c06963140f61bb791ff096b49d2ee361f93dae
matched_emitter_budgets[1].sobol.sampler,SOBOL_DISK_ENDPOINTS
matched_emitter_budgets[1].sobol.radial_scheme,AREA_SOBOL
matched_emitter_budgets[1].sobol.high_frequency_aliasing_error,0.8549255577808059
matched_emitter_budgets[1].sobol.coverage.angular_gap_p50_radians,0.024552587148092164
matched_emitter_budgets[1].sobol.coverage.angular_gap_p90_radians,0.03837824438621116
matched_emitter_budgets[1].sobol.coverage.angular_gap_p95_radians,0.041632607472639103
matched_emitter_budgets[1].sobol.coverage.largest_angular_gap_radians,0.049001248595833324
matched_emitter_budgets[1].sobol.coverage.sectors_with_zero_samples,0
matched_emitter_budgets[1].sobol.coverage.radial_gap_p50,0.0038865208625793457
matched_emitter_budgets[1].sobol.coverage.radial_gap_p90,0.006068485975265615
matched_emitter_budgets[1].sobol.coverage.radial_gap_p95,0.006576517969369889
matched_emitter_budgets[1].sobol.coverage.radial_stratum_occupancy_minimum,16
matched_emitter_budgets[1].sobol.coverage.radial_stratum_occupancy_maximum,16
matched_emitter_budgets[1].sobol.coverage.inner_mid_outer_sample_fractions[0],0.11118698120117188
matched_emitter_budgets[1].sobol.coverage.inner_mid_outer_sample_fractions[1],0.3332023620605469
matched_emitter_budgets[1].sobol.coverage.inner_mid_outer_sample_fractions[2],0.5556106567382812
matched_emitter_budgets[1].sobol.coverage.nearest_neighbor_distance_mean,0.07458748179324247
matched_emitter_budgets[1].sobol.coverage.nearest_neighbor_distance_p95,0.10917385259296129
matched_emitter_budgets[1].sobol.coverage.polar_cell_occupancy_variance_mean,0.0
matched_emitter_budgets[1].sobol.local_measure.reference_cells,4096
matched_emitter_budgets[1].sobol.local_measure.mean_absolute_local_mass_error,8.075451478362083e-05
matched_emitter_budgets[1].sobol.local_measure.normalized_mean_absolute_error,0.33077049255371094
matched_emitter_budgets[1].sobol.local_measure.p90_local_mass_error,0.00015830993652343753
matched_emitter_budgets[1].sobol.local_measure.p95_local_mass_error,0.0001926422119140625
matched_emitter_budgets[1].sobol.local_measure.total_variation_distance,0.16538524627685547
matched_emitter_budgets[1].sobol.local_measure.thin_feature_region_mass_error,8.039293573477727e-05
matched_emitter_budgets[1].sobol.local_measure.high_curvature_region_mass_error,8.273217827081683e-05
matched_emitter_budgets[1].sobol.local_measure.silhouette_near_region_mass_error,8.087547865758209e-05
matched_emitter_budgets[1].sobol.local_measure.thin_feature_rule,top 18% reference points by world z
matched_emitter_budgets[1].sobol.local_measure.high_curvature_rule,top quartile eight-neighbor normal variation
matched_emitter_budgets[1].sobol.local_measure.silhouette_rule,min absolute normal-dot-four-view-direction <= 0.15
matched_emitter_budgets[1].sobol.local_measure.sampler_mass_sum,1.0000000000000002
matched_emitter_budgets[1].stratified.sampler,STRATIFIED_GEODESIC_POLAR
matched_emitter_budgets[1].stratified.radial_scheme,AREA_STRATIFIED
matched_emitter_budgets[1].stratified.seed,101
matched_emitter_budgets[1].stratified.eta_theta,0.25
matched_emitter_budgets[1].stratified.eta_r,0.25
matched_emitter_budgets[1].stratified.n_theta,16
matched_emitter_budgets[1].stratified.n_r,16
matched_emitter_budgets[1].stratified.m,256
matched_emitter_budgets[1].stratified.n_emitters,262144
matched_emitter_budgets[1].stratified.resolution[0],256
matched_emitter_budgets[1].stratified.resolution[1],256
matched_emitter_budgets[1].stratified.views,4
matched_emitter_budgets[1].stratified.source_mass,9.088634202953163
matched_emitter_budgets[1].stratified.layout_digest,61abef0f3887cbd63ddc91dc5f0102d1028fc514a11b0078239a6c32a4cce1d6
matched_emitter_budgets[1].stratified.whole_image_mse,0.5092628300189972
matched_emitter_budgets[1].stratified.foreground_mse,2.0847527421188325
matched_emitter_budgets[1].stratified.interior_gt8px_mse,0.09718046585718791
matched_emitter_budgets[1].stratified.silhouette_0_8px_mse,1.3559503178270953
matched_emitter_budgets[1].stratified.total_image_energy,165171.31640625
matched_emitter_budgets[1].stratified.foreground_mean_brightness,0.76835946094464
matched_emitter_budgets[1].stratified.edge_sharpness,0.16767017647529203
matched_emitter_budgets[1].stratified.reference_edge_sharpness,0.7208442552609092
matched_emitter_budgets[1].stratified.edge_sharpness_ratio,0.23260250081982534
matched_emitter_budgets[1].stratified.thin_feature_response_ratio,0.07697913457569375
matched_emitter_budgets[1].stratified.high_frequency_aliasing_error,0.7673974991801746
matched_emitter_budgets[1].stratified.geodesic_construction_seconds,4.397839822107926
matched_emitter_budgets[1].stratified.source_evaluation_seconds,0.0073758563958108425
matched_emitter_budgets[1].stratified.finite_transport_seconds,5.219435146544129
matched_emitter_budgets[1].stratified.detector_seconds,0.10911779035814106
matched_emitter_budgets[1].stratified.runtime_seconds,9.74920524796471
matched_emitter_budgets[1].stratified.attempted_packets,1048576
matched_emitter_budgets[1].stratified.interaction_evaluations,212443136
matched_emitter_budgets[1].stratified.detector_writes,16777216
matched_emitter_budgets[1].stratified.peak_cuda_allocated_mib,739.60400390625
matched_emitter_budgets[1].stratified.peak_cuda_reserved_mib,816.0
matched_emitter_budgets[1].stratified.cpu_rss_mib,4965.28125
matched_emitter_budgets[1].stratified.mapping_residual_p95,2.2906642555804118e-05
matched_emitter_budgets[1].stratified.image_digest,4d9dc3c805d6c0b2a20f7284267e8d76e03610538680b0ecf0e26b012963e2fe
matched_emitter_budgets[1].stratified.fixed_integration_steps_per_ray,32
matched_emitter_budgets[1].stratified.radial_stop_recording,linear interpolation at fixed-step crossings
matched_emitter_budgets[1].stratified.quadrature_mass_drift,0.0
matched_emitter_budgets[1].stratified.local_measure.reference_cells,4096
matched_emitter_budgets[1].stratified.local_measure.mean_absolute_local_mass_error,8.242717012763023e-05
matched_emitter_budgets[1].stratified.local_measure.normalized_mean_absolute_error,0.33762168884277344
matched_emitter_budgets[1].stratified.local_measure.p90_local_mass_error,0.00016403198242187503
matched_emitter_budgets[1].stratified.local_measure.p95_local_mass_error,0.00019454956054687505
matched_emitter_budgets[1].stratified.local_measure.total_variation_distance,0.16881084442138672
matched_emitter_budgets[1].stratified.local_measure.thin_feature_region_mass_error,8.243467749618902e-05
matched_emitter_budgets[1].stratified.local_measure.high_curvature_region_mass_error,8.35619866847992e-05
matched_emitter_budgets[1].stratified.local_measure.silhouette_near_region_mass_error,8.212439735376629e-05
matched_emitter_budgets[1].stratified.local_measure.thin_feature_rule,top 18% reference points by world z
matched_emitter_budgets[1].stratified.local_measure.high_curvature_rule,top quartile eight-neighbor normal variation
matched_emitter_budgets[1].stratified.local_measure.silhouette_rule,min absolute normal-dot-four-view-direction <= 0.15
matched_emitter_budgets[1].stratified.local_measure.sampler_mass_sum,1.0000000000000002
matched_emitter_budgets[1].stratified.coverage.angular_gap_p50_radians,0.3930426983073989
matched_emitter_budgets[1].stratified.coverage.angular_gap_p90_radians,0.5009307668388072
matched_emitter_budgets[1].stratified.coverage.angular_gap_p95_radians,0.526659653228746
matched_emitter_budgets[1].stratified.coverage.largest_angular_gap_radians,0.5865544819135318
matched_emitter_budgets[1].stratified.coverage.sectors_with_zero_samples,0
matched_emitter_budgets[1].stratified.coverage.radial_gap_p50,0.060331017427215416
matched_emitter_budgets[1].stratified.coverage.radial_gap_p90,0.07893732806061225
matched_emitter_budgets[1].stratified.coverage.radial_gap_p95,0.08327465725178969
matched_emitter_budgets[1].stratified.coverage.radial_stratum_occupancy_minimum,16
matched_emitter_budgets[1].stratified.coverage.radial_stratum_occupancy_maximum,16
matched_emitter_budgets[1].stratified.coverage.inner_mid_outer_sample_fractions[0],0.125
matched_emitter_budgets[1].stratified.coverage.inner_mid_outer_sample_fractions[1],0.3125
matched_emitter_budgets[1].stratified.coverage.inner_mid_outer_sample_fractions[2],0.5625
matched_emitter_budgets[1].stratified.coverage.nearest_neighbor_distance_mean,0.04402816253996876
matched_emitter_budgets[1].stratified.coverage.nearest_neighbor_distance_p95,0.08112379047139032
matched_emitter_budgets[1].stratified.coverage.polar_cell_occupancy_variance_mean,0.0
