metric,value
derivative_validation.performance.gram[1][2],0.0
derivative_validation.performance.gram[1][3],0.0
derivative_validation.performance.gram[1][4],0.0
derivative_validation.performance.gram[1][5],-1.6559802497539352e-08
derivative_validation.performance.gram[1][6],0.0
derivative_validation.performance.gram[1][7],0.0
derivative_validation.performance.gram[1][8],0.0
derivative_validation.performance.gram[1][9],2.1760375553381868e-13
derivative_validation.performance.gram[1][10],0.0
derivative_validation.performance.gram[1][11],4.5481611080716336e-05
derivative_validation.performance.gram[1][12],0.0
derivative_validation.performance.gram[1][13],0.0
derivative_validation.performance.gram[1][14],-4.8350742010335103e-08
derivative_validation.performance.gram[1][15],0.0
derivative_validation.performance.gram[2][0],-1.863744309685054e-11
derivative_validation.performance.gram[2][1],0.0
derivative_validation.performance.gram[2][2],6.759748670762089
derivative_validation.performance.gram[2][3],-6.948666918392786e-11
derivative_validation.performance.gram[2][4],0.0
derivative_validation.performance.gram[2][5],0.0
derivative_validation.performance.gram[2][6],0.0
derivative_validation.performance.gram[2][7],0.0
derivative_validation.performance.gram[2][8],0.0
derivative_validation.performance.gram[2][9],7.472294870394637e-14
derivative_validation.performance.gram[2][10],0.0
derivative_validation.performance.gram[2][11],0.0
derivative_validation.performance.gram[2][12],0.0
derivative_validation.performance.gram[2][13],1.342998792089972e-06
derivative_validation.performance.gram[2][14],0.0
derivative_validation.performance.gram[2][15],0.0
derivative_validation.performance.gram[3][0],2.45431515802971e-14
derivative_validation.performance.gram[3][1],0.0
derivative_validation.performance.gram[3][2],-6.948666918392786e-11
derivative_validation.performance.gram[3][3],2.726822149260526
derivative_validation.performance.gram[3][4],-9.772774565176479e-13
derivative_validation.performance.gram[3][5],4.1703097784515255e-06
derivative_validation.performance.gram[3][6],1.0787223019263098e-06
derivative_validation.performance.gram[3][7],0.0
derivative_validation.performance.gram[3][8],4.4703798990637655e-09
derivative_validation.performance.gram[3][9],1.673774403926505e-07
derivative_validation.performance.gram[3][10],0.0
derivative_validation.performance.gram[3][11],1.762286793948211e-07
derivative_validation.performance.gram[3][12],2.7558817378453163e-05
derivative_validation.performance.gram[3][13],-2.091174434242287e-05
derivative_validation.performance.gram[3][14],0.0
derivative_validation.performance.gram[3][15],-1.817946540311977e-06
derivative_validation.performance.gram[4][0],0.0
derivative_validation.performance.gram[4][1],0.0
derivative_validation.performance.gram[4][2],0.0
derivative_validation.performance.gram[4][3],-9.772774565176479e-13
derivative_validation.performance.gram[4][4],5.7639300501833395
derivative_validation.performance.gram[4][5],0.0
