metric,value
measurements[2].artifact_aware.gradient_magnitude_ratio,0.07192763664431488
measurements[2].artifact_aware.gradient_cosine,0.0036801810779475553
measurements[2].artifact_aware.reference_aligned_gradient_energy,8239.111976329385
measurements[2].artifact_aware.unmatched_gradient_energy,160462.31121079304
measurements[2].artifact_aware.excess_hf_weak_reference,0.07683176702314023
measurements[2].artifact_aware.gradient_squared_error,7.859469326047204
measurements[2].artifact_aware.weak_reference_pixels,2031747.0
measurements[2].peak_cuda_allocated_mib,192.376953125
measurements[2].cpu_rss_mib,1882.6796875
measurements[2].historical_squared_image_energy,7472332.625
measurements[3].id,gate_SOFT_W001
measurements[3].gate,SOFT_W001
measurements[3].width,0.01
measurements[3].kernel,CUBIC_4X4
measurements[3].lobe,CURRENT_LOBE
measurements[3].projected,NONE
measurements[3].transmission_off,False
measurements[3].group,gate
measurements[3].primary,False
measurements[3].cache_digest,e7ac72b0f0f56161a2fafc1bd743bbe9687591510bff51f5e7c4c85cda0aea63
measurements[3].whole_image_mse,17.407597093621398
measurements[3].foreground_mse,1243.601412602516
measurements[3].interior_gt8px_mse,
measurements[3].silhouette_0_8px_mse,99.54613709319584
measurements[3].total_image_energy,5472056.02674143
measurements[3].foreground_mean_brightness,0.8567467092782302
measurements[3].edge_sharpness,0.42720531444317716
measurements[3].reference_edge_sharpness,2.19512979735671
measurements[3].edge_sharpness_ratio,0.19461505873484164
measurements[3].thin_feature_response_ratio,0.006713778840215362
measurements[3].replay_seconds,0.5080194119364023
measurements[3].artifact_aware.per_view[0].gradient_magnitude_ratio,0.07306004939976751
measurements[3].artifact_aware.per_view[0].gradient_cosine,0.004849933047318627
measurements[3].artifact_aware.per_view[0].reference_aligned_gradient_energy,10887.875869130175
measurements[3].artifact_aware.per_view[0].unmatched_gradient_energy,203313.9417752178
measurements[3].artifact_aware.per_view[0].excess_hf_weak_reference,0.09732984978874001
measurements[3].artifact_aware.per_view[0].gradient_squared_error,9.72106846405005
measurements[3].artifact_aware.per_view[0].weak_reference_pixels,2028939
measurements[3].artifact_aware.per_view[1].gradient_magnitude_ratio,0.07201849076044092
measurements[3].artifact_aware.per_view[1].gradient_cosine,0.0069193233415038476
measurements[3].artifact_aware.per_view[1].reference_aligned_gradient_energy,7100.493821409471
measurements[3].artifact_aware.per_view[1].unmatched_gradient_energy,128548.25258965639
measurements[3].artifact_aware.per_view[1].excess_hf_weak_reference,0.06134602241879245
measurements[3].artifact_aware.per_view[1].gradient_squared_error,6.332696516968811
measurements[3].artifact_aware.per_view[1].weak_reference_pixels,2032827
measurements[3].artifact_aware.per_view[2].gradient_magnitude_ratio,0.07223390674042374
measurements[3].artifact_aware.per_view[2].gradient_cosine,0.0020885942095240965
measurements[3].artifact_aware.per_view[2].reference_aligned_gradient_energy,9457.240494319174
measurements[3].artifact_aware.per_view[2].unmatched_gradient_energy,199487.674762049
measurements[3].artifact_aware.per_view[2].excess_hf_weak_reference,0.0958727781469
measurements[3].artifact_aware.per_view[2].gradient_squared_error,9.703409974127709
measurements[3].artifact_aware.per_view[2].weak_reference_pixels,2026421
measurements[3].artifact_aware.per_view[3].gradient_magnitude_ratio,0.07057609783157529
measurements[3].artifact_aware.per_view[3].gradient_cosine,0.0016064840431882603
measurements[3].artifact_aware.per_view[3].reference_aligned_gradient_energy,5633.697756484544
measurements[3].artifact_aware.per_view[3].unmatched_gradient_energy,111145.16659445473
measurements[3].artifact_aware.per_view[3].excess_hf_weak_reference,0.053074301991900615
measurements[3].artifact_aware.per_view[3].gradient_squared_error,5.6800717884170036
measurements[3].artifact_aware.per_view[3].weak_reference_pixels,2038801
measurements[3].artifact_aware.gradient_magnitude_ratio,0.07197213618305187
measurements[3].artifact_aware.gradient_cosine,0.003866083660383708
measurements[3].artifact_aware.reference_aligned_gradient_energy,8269.826985335842
measurements[3].artifact_aware.unmatched_gradient_energy,160623.75893034448
measurements[3].artifact_aware.excess_hf_weak_reference,0.07690573808658327
measurements[3].artifact_aware.gradient_squared_error,7.859311685890893
measurements[3].artifact_aware.weak_reference_pixels,2031747.0
measurements[3].peak_cuda_allocated_mib,192.376953125
measurements[3].cpu_rss_mib,1889.96484375
measurements[3].historical_squared_image_energy,7483152.875
measurements[4].id,gate_SOFT_W0005
measurements[4].gate,SOFT_W0005
measurements[4].width,0.005
measurements[4].kernel,CUBIC_4X4
measurements[4].lobe,CURRENT_LOBE
measurements[4].projected,NONE
measurements[4].transmission_off,False
measurements[4].group,gate
measurements[4].primary,False
measurements[4].cache_digest,e7ac72b0f0f56161a2fafc1bd743bbe9687591510bff51f5e7c4c85cda0aea63
measurements[4].whole_image_mse,17.407221900720163
measurements[4].foreground_mse,1243.5621632664975
measurements[4].interior_gt8px_mse,
measurements[4].silhouette_0_8px_mse,99.54377122477854
measurements[4].total_image_energy,5474347.939895824
measurements[4].foreground_mean_brightness,0.8580670680654058
measurements[4].edge_sharpness,0.4274018247563516
measurements[4].reference_edge_sharpness,2.19512979735671
measurements[4].edge_sharpness_ratio,0.19470457977975253
measurements[4].thin_feature_response_ratio,0.00671397148339136
measurements[4].replay_seconds,0.49332501320168376
measurements[4].artifact_aware.per_view[0].gradient_magnitude_ratio,0.07307555946451237
measurements[4].artifact_aware.per_view[0].gradient_cosine,0.004932451577362007
measurements[4].artifact_aware.per_view[0].reference_aligned_gradient_energy,10903.857384052186
measurements[4].artifact_aware.per_view[0].unmatched_gradient_energy,203388.9165827894
measurements[4].artifact_aware.per_view[0].excess_hf_weak_reference,0.0973639484673643
measurements[4].artifact_aware.per_view[0].gradient_squared_error,9.720972242693874
measurements[4].artifact_aware.per_view[0].weak_reference_pixels,2028939
measurements[4].artifact_aware.per_view[1].gradient_magnitude_ratio,0.0720512867808912
measurements[4].artifact_aware.per_view[1].gradient_cosine,0.007014355656627166
measurements[4].artifact_aware.per_view[1].reference_aligned_gradient_energy,7119.845356034263
measurements[4].artifact_aware.per_view[1].unmatched_gradient_energy,128652.47354190784
measurements[4].artifact_aware.per_view[1].excess_hf_weak_reference,0.061395176121360896
measurements[4].artifact_aware.per_view[1].gradient_squared_error,6.332637090823873
measurements[4].artifact_aware.per_view[1].weak_reference_pixels,2032827
measurements[4].artifact_aware.per_view[2].gradient_magnitude_ratio,0.07224749984904895
measurements[4].artifact_aware.per_view[2].gradient_cosine,0.0021710051404244314
measurements[4].artifact_aware.per_view[2].reference_aligned_gradient_energy,9466.970430141697
measurements[4].artifact_aware.per_view[2].unmatched_gradient_energy,199556.59149774068
measurements[4].artifact_aware.per_view[2].excess_hf_weak_reference,0.09590494908515046
measurements[4].artifact_aware.per_view[2].gradient_squared_error,9.70331340701892
measurements[4].artifact_aware.per_view[2].weak_reference_pixels,2026421
measurements[4].artifact_aware.per_view[3].gradient_magnitude_ratio,0.07060399975377833
measurements[4].artifact_aware.per_view[3].gradient_cosine,0.0017098962028975003
measurements[4].artifact_aware.per_view[3].reference_aligned_gradient_energy,5651.9995875216255
measurements[4].artifact_aware.per_view[3].unmatched_gradient_energy,111219.21894495178
measurements[4].artifact_aware.per_view[3].excess_hf_weak_reference,0.053105212104265775
measurements[4].artifact_aware.per_view[3].gradient_squared_error,5.680010999178732
measurements[4].artifact_aware.per_view[3].weak_reference_pixels,2038801
measurements[4].artifact_aware.gradient_magnitude_ratio,0.07199458646205771
measurements[4].artifact_aware.gradient_cosine,0.003956927144327776
measurements[4].artifact_aware.reference_aligned_gradient_energy,8285.668189437443
measurements[4].artifact_aware.unmatched_gradient_energy,160704.30014184743
measurements[4].artifact_aware.excess_hf_weak_reference,0.07694232144453536
measurements[4].artifact_aware.gradient_squared_error,7.85923343492885
measurements[4].artifact_aware.weak_reference_pixels,2031747.0
measurements[4].peak_cuda_allocated_mib,192.376953125
measurements[4].cpu_rss_mib,1889.96484375
measurements[4].historical_squared_image_energy,7488341.5
measurements[5].id,gate_HARD_OUTWARD
measurements[5].gate,HARD_OUTWARD
measurements[5].width,
measurements[5].kernel,CUBIC_4X4
measurements[5].lobe,CURRENT_LOBE
measurements[5].projected,NONE
measurements[5].transmission_off,False
measurements[5].group,gate
measurements[5].primary,False
measurements[5].cache_digest,e7ac72b0f0f56161a2fafc1bd743bbe9687591510bff51f5e7c4c85cda0aea63
measurements[5].whole_image_mse,17.40688271604938
measurements[5].foreground_mse,1243.525645740303
measurements[5].interior_gt8px_mse,
measurements[5].silhouette_0_8px_mse,99.54160143302444
measurements[5].total_image_energy,5476542.191702243
measurements[5].foreground_mean_brightness,0.8592681518693635
measurements[5].edge_sharpness,0.42759233186633777
measurements[5].reference_edge_sharpness,2.19512979735671
measurements[5].edge_sharpness_ratio,0.19479136604187497
measurements[5].thin_feature_response_ratio,0.006714131809363308
measurements[5].replay_seconds,0.452082411153242
measurements[5].artifact_aware.per_view[0].gradient_magnitude_ratio,0.07308969531461243
measurements[5].artifact_aware.per_view[0].gradient_cosine,0.004995695205768147
measurements[5].artifact_aware.per_view[0].reference_aligned_gradient_energy,10916.168187254449
measurements[5].artifact_aware.per_view[0].unmatched_gradient_energy,203459.5200546233
measurements[5].artifact_aware.per_view[0].excess_hf_weak_reference,0.09739623145654643
measurements[5].artifact_aware.per_view[0].gradient_squared_error,9.720901429831354
measurements[5].artifact_aware.per_view[0].weak_reference_pixels,2028939
measurements[5].artifact_aware.per_view[1].gradient_magnitude_ratio,0.07208314173729892
measurements[5].artifact_aware.per_view[1].gradient_cosine,0.007141369367290863
measurements[5].artifact_aware.per_view[1].reference_aligned_gradient_energy,7138.423112780194
measurements[5].artifact_aware.per_view[1].unmatched_gradient_energy,128753.97628813676
measurements[5].artifact_aware.per_view[1].excess_hf_weak_reference,0.0614429895179203
measurements[5].artifact_aware.per_view[1].gradient_squared_error,6.3325477524850005
measurements[5].artifact_aware.per_view[1].weak_reference_pixels,2032827
measurements[5].artifact_aware.per_view[2].gradient_magnitude_ratio,0.07226181893548815
measurements[5].artifact_aware.per_view[2].gradient_cosine,0.002237871303898401
measurements[5].artifact_aware.per_view[2].reference_aligned_gradient_energy,9476.653912428379
measurements[5].artifact_aware.per_view[2].unmatched_gradient_energy,199629.77103655858
measurements[5].artifact_aware.per_view[2].excess_hf_weak_reference,0.09593919165444272
measurements[5].artifact_aware.per_view[2].gradient_squared_error,9.703239474629804
measurements[5].artifact_aware.per_view[2].weak_reference_pixels,2026421
measurements[5].artifact_aware.per_view[3].gradient_magnitude_ratio,0.07063159045123782
measurements[5].artifact_aware.per_view[3].gradient_cosine,0.0018087817051969661
measurements[5].artifact_aware.per_view[3].reference_aligned_gradient_energy,5671.010829855588
measurements[5].artifact_aware.per_view[3].unmatched_gradient_energy,111291.56763949088
measurements[5].artifact_aware.per_view[3].excess_hf_weak_reference,0.053135812698651905
measurements[5].artifact_aware.per_view[3].gradient_squared_error,5.679953526271347
measurements[5].artifact_aware.per_view[3].weak_reference_pixels,2038801
measurements[5].artifact_aware.gradient_magnitude_ratio,0.07201656160965933
measurements[5].artifact_aware.gradient_cosine,0.004045929395538594
measurements[5].artifact_aware.reference_aligned_gradient_energy,8300.564010579652
measurements[5].artifact_aware.unmatched_gradient_energy,160783.70875470235
measurements[5].artifact_aware.excess_hf_weak_reference,0.07697855633189034
measurements[5].artifact_aware.gradient_squared_error,7.859160545804377
measurements[5].artifact_aware.weak_reference_pixels,2031747.0
measurements[5].peak_cuda_allocated_mib,192.376953125
measurements[5].cpu_rss_mib,1889.96484375
measurements[5].historical_squared_image_energy,7493376.125
measurements[6].id,gate_NO_OUTWARD_GATE
measurements[6].gate,NO_OUTWARD_GATE
measurements[6].width,
measurements[6].kernel,CUBIC_4X4
measurements[6].lobe,CURRENT_LOBE
measurements[6].projected,NONE
measurements[6].transmission_off,False
measurements[6].group,gate
measurements[6].primary,False
measurements[6].cache_digest,e7ac72b0f0f56161a2fafc1bd743bbe9687591510bff51f5e7c4c85cda0aea63
measurements[6].whole_image_mse,17.402592271090533
measurements[6].foreground_mse,1242.6750722353559
measurements[6].interior_gt8px_mse,
measurements[6].silhouette_0_8px_mse,99.50341087841652
measurements[6].total_image_energy,5558903.202578042
measurements[6].foreground_mean_brightness,0.8878431179406356
measurements[6].edge_sharpness,0.4324003379709381
measurements[6].reference_edge_sharpness,2.19512979735671
measurements[6].edge_sharpness_ratio,0.19698167210504716
measurements[6].thin_feature_response_ratio,0.006727011952875732
measurements[6].replay_seconds,0.43785923602990806
measurements[6].artifact_aware.per_view[0].gradient_magnitude_ratio,0.07365712470750611
measurements[6].artifact_aware.per_view[0].gradient_cosine,0.005899921776568099
measurements[6].artifact_aware.per_view[0].reference_aligned_gradient_energy,11247.812255993253
measurements[6].artifact_aware.per_view[0].unmatched_gradient_energy,206469.39361115766
measurements[6].artifact_aware.per_view[0].excess_hf_weak_reference,0.09879041486301066
measurements[6].artifact_aware.per_view[0].gradient_squared_error,9.720363366876612
measurements[6].artifact_aware.per_view[0].weak_reference_pixels,2028939
measurements[6].artifact_aware.per_view[1].gradient_magnitude_ratio,0.07317865299716035
