metric,value
comparisons.current.per_view[2].gradient_magnitude_ratio,0.9814299667500407
comparisons.current.per_view[2].gradient_cosine,0.45563947788100784
comparisons.current.per_view[2].reference_aligned_gradient_energy,6662.066839708394
comparisons.current.per_view[2].unmatched_gradient_energy,2753.140402675886
comparisons.current.per_view[2].excess_hf_weak_reference,0.0008833918074238829
comparisons.current.per_view[2].gradient_squared_error,0.0025192562674744724
comparisons.current.per_view[2].weak_reference_pixels,1570067
comparisons.current.per_view[3].gradient_magnitude_ratio,1.0679897085432157
comparisons.current.per_view[3].gradient_cosine,0.4756868690034792
comparisons.current.per_view[3].reference_aligned_gradient_energy,4888.792916123882
comparisons.current.per_view[3].unmatched_gradient_energy,1733.645722433466
comparisons.current.per_view[3].excess_hf_weak_reference,0.00045397567581318505
comparisons.current.per_view[3].gradient_squared_error,0.0015743653899027734
comparisons.current.per_view[3].weak_reference_pixels,1674759
comparisons.current.gradient_magnitude_ratio,1.0085659304192887
comparisons.current.gradient_cosine,0.4757367970552329
comparisons.current.reference_aligned_gradient_energy,5856.721473634033
comparisons.current.unmatched_gradient_energy,2288.713980715284
comparisons.current.excess_hf_weak_reference,0.0006667135175780405
comparisons.current.gradient_squared_error,0.002060265720262021
comparisons.current.weak_reference_pixels,1632616.25
comparisons.global.whole_image_mse,0.018476741775073142
comparisons.global.foreground_mse,0.06557434617013858
comparisons.global.interior_gt8px_mse,0.04383079204558955
comparisons.global.silhouette_0_8px_mse,0.22663647335997572
comparisons.global.foreground_mean_brightness,0.778329061648471
comparisons.global.edge_sharpness,0.0991633053961191
comparisons.global.reference_edge_sharpness,0.1558493758904989
comparisons.global.edge_sharpness_ratio,0.6362765640190441
comparisons.global.thin_feature_response_ratio,0.5870598212022863
comparisons.global.historical_squared_image_energy,4879678.125
comparisons.global.per_view[0].gradient_magnitude_ratio,1.038481948333115
comparisons.global.per_view[0].gradient_cosine,0.43660407910333787
comparisons.global.per_view[0].reference_aligned_gradient_energy,5779.542954902766
comparisons.global.per_view[0].unmatched_gradient_energy,3099.3665244661183
comparisons.global.per_view[0].excess_hf_weak_reference,0.0009900065718870719
comparisons.global.per_view[0].gradient_squared_error,0.0023259407886413626
comparisons.global.per_view[0].weak_reference_pixels,1632504
comparisons.global.per_view[1].gradient_magnitude_ratio,0.9321741205345393
comparisons.global.per_view[1].gradient_cosine,0.5305700219151359
comparisons.global.per_view[1].reference_aligned_gradient_energy,5239.47353146455
comparisons.global.per_view[1].unmatched_gradient_energy,2195.006745293509
comparisons.global.per_view[1].excess_hf_weak_reference,0.0005651608137232068
comparisons.global.per_view[1].gradient_squared_error,0.0018149985358745036
