metric,value
version,0.8.12
experiment,CHART_POLAR_COHERENT_ALIASING
starting_commit,3dd93c8672c432c007290c0f25facc518cfbb0a7
separate_from_frozen_measurement,True
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[7],8
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[8],9
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[9],10
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[10],11
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[11],12
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[12],13
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[13],14
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[14],15
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[15],16
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[16],17
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[17],18
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[18],19
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[19],20
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[20],21
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[21],22
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[22],23
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[23],24
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[24],25
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[25],26
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[26],27
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[27],28
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[28],29
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[29],30
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[30],31
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[31],32
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[32],33
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[33],34
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[34],35
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[35],36
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[36],37
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[37],38
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[38],39
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[39],40
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[40],41
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[41],42
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[42],43
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[43],44
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[44],45
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[45],46
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[46],47
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[47],48
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[48],49
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[49],50
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[50],51
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[51],52
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[52],53
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[53],54
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[54],55
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[55],56
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[56],57
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[57],58
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[58],59
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[59],60
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[60],61
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[61],62
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[62],63
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].modes[63],64
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[0],61741.75341966444
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[1],48826.51907275937
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[2],27464.395873679674
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[3],25292.463526147392
variants.CURRENT.occupancy_angular.HARD_OUTWARD.per_view[0].angular_power[4],18430.577137220844
