active_bases_per_query,active_k,active_parameters_per_affected_pixel,actual_batch_size,best_remaining_candidate_score,birth_count,birth_round,birth_rounds,birth_top10_fraction,birth_top25_fraction,candidate_jacobian_nnz,cg_failures,chamfer_recovered_headroom_percent,cumulative_optimization_seconds,cumulative_scoring_seconds,geometry_rms_error,gradient_norm,image_loss,independent_sum_gain,joint_to_independent_ratio,last_new_only_gain,last_predicted_quadratic,last_predicted_raw,last_realized_birth_gain,last_step_relative_improvement,line_search_failures,maximum_batch_size,mean_batch_size,median_affected_pixels,median_affected_views,median_batch_size,method,minimum_denominator_magnitude,near_null_candidate_fraction,no_birth_continuation_gain,nominal_batch_size,nonfinite_candidate_score_count,normal_consistency,normal_error,optimizer_steps,p2s_p95_recovered_headroom_percent,pairwise_correlation_max,pairwise_correlation_mean,peak_allocated_mib,peak_reserved_mib,point_to_surface_mean,point_to_surface_p95,predicted_batch_gain,regional_ear_p2s_mean,regional_ear_recovered_headroom_percent,regional_head_p2s_mean,regional_head_recovered_headroom_percent,regional_leg_p2s_mean,regional_leg_recovered_headroom_percent,regional_torso_p2s_mean,regional_torso_recovered_headroom_percent,requested_k,residual_norm,responsive_candidate_fraction,rho_off,root_failures,selection_seed,sigma,surface_rms,symmetric_chamfer,target_regime,target_seed,total_runtime_seconds,transport_event_fraction,zero_jacobian_candidate_fraction
4.26220703125,221,4.6173811547164405,32,0.022218038298083557,189,6,8,0.15625,0.34375,2718315.0,0,90.59253164449133,4.2325764717534184,0.5085025853477418,0.0022746009312263056,53.200219114940325,29.752879750939474,0.49644219765895153,1.0041107303494543,,0.498482937667618,185.0397628381242,0.2922795337555435,0.009728007463233672,0,32,28,340.0,2.0,32.0,dynamic,0.47890464268253685,0.026151929050683975,0.0,32,0.0,0.9855084661040363,0.014491533895963693,11,123.39948974728057,0.07591807031061915,0.0005270881907062031,374.33837890625,414.0,0.002222066904429128,0.005468086972789301,0.498482937667618,0.0019141688792375356,92.38929624616419,0.0015564721195668076,74.08076270580379,0.004138101685955446,117.87097057752341,0.0014630397425271766,69.20847967005943,224,7.713997634293062,0.9750933647155762,0.02394192468038568,0,0,1.5,0.005573779694973275,0.009074290277278687,bunny,0,6.900816845009103,0.00170135498046875,0.024906599894165993
4.551513671875,256,4.91145473041709,3,0.009715397735261902,224,8,8,0.0,0.0,2718081.0,0,91.96341045085538,5.096841872669756,0.663496837252751,0.002285768410011588,29.654530091496035,29.438291577121703,0.036030834675149045,0.9999999999999973,,0.03603083467514895,17.16267069429162,0.0678892628013763,0.0023008488685697503,0,32,28,328.0,1.0,32.0,dynamic,0.47808155394721,0.02734375,0.0,3,0.0,0.9855075283475944,0.014492471652405636,13,119.5377667949992,0.0,0.0,376.4677734375,414.0,0.002209796933784429,0.005518017278479573,0.03603083467514895,0.0018704885366216599,95.29849460445844,0.001487678350336204,84.96212048034214,0.004167743076629228,108.96493563930385,0.0014521524910495983,72.06216100476378,256,7.6731077898230655,0.9739583730697632,0.0,0,0,1.5,0.005573507528737378,0.009069731128434231,bunny,0,8.36340266186744,0.00170135498046875,0.0260416679084301
2.6119384765625,32,2.824718008771833,0,1.0468495992091869,0,0,8,,,2726522.0,0,24.59108032458741,1.7358758440241218,0.0485758320428431,0.0028336085124495533,0.32525648376195804,36.572362562666044,,,,,,,3.5764158221893634e-08,0,32,28,388.0,2.0,32.0,uniform_matched,0.38623930760295916,0.021169353276491165,0.0,0,0.0,0.9850810164076027,0.014918983592397295,5,23.90908447504231,0.0,0.0,550.9833984375,598.0,0.002578329746078151,0.0067544522584080495,,0.0030965767441591225,13.638562770601826,0.0016931255169091214,52.465803615491744,0.004448312903433087,24.665089264836467,0.0016408229034003833,22.60934591683985,32,8.552468949100726,0.9808467626571655,0.0,0,0,1.5,0.0058290160577305255,0.009293792131943443,bunny,0,1.8634806589689106,0.00170135498046875,0.019153226166963577
3.799560546875,61,3.797117798306859,29,0.71740474104598,29,1,8,0.10344827586206896,0.20689655172413793,2723700.0,0,40.7495901557424,2.132302855141461,0.12414382304996252,0.002710480832432631,309.838415487753,35.0303412225645,3.5208728016999506,0.8543557434692238,,3.0080779001569304,931.2916837048074,1.5420213401015417,0.04216356921047465,0,32,28,372.0,2.0,32.0,uniform_matched,0.46968625329603475,0.021806854754686356,0.0,29,0.0,0.9851451061107783,0.014854893889221676,6,46.72407679843159,0.531157504227012,0.006939519527349646,633.41845703125,678.0,0.00249433750327504,0.006459464877100683,3.0080779001569304,0.002653066931220046,43.177205153429654,0.0016998221186109888,51.406578051802384,0.004445212082837518,25.596760010828838,0.0016033585153411804,32.42921874156937,64,8.370225949466896,0.9802700281143188,0.2427819147387398,0,0,1.5,0.005777632022544425,0.009240053573084092,bunny,0,2.499898140085861,0.00170135498046875,0.019730011001229286
4.529052734375,93,4.5040804089555575,32,0.7170481413960748,61,2,8,0.0625,0.25,2721191.0,0,47.43221403627521,2.5439750070217997,0.19978227280080318,0.002647303497653494,72.19187923218101,34.48479704843545,0.8824700055372999,1.0227823579951565,,0.9025747531234384,277.0181306990788,0.5455441741290485,0.015573475880892269,0,32,28,353.0,2.0,32.0,uniform_matched,0.47541159547176637,0.02255639061331749,0.0,32,0.0,0.9852030791414399,0.014796920858560103,7,61.7355931344786,0.8139844424610727,0.005099601457628559,637.66845703125,678.0,0.002456718664854257,0.006265372859419678,0.9025747531234384,0.002531705607910295,51.26011250692696,0.0016756654834290164,55.22751987522419,0.004378386204222622,45.675224488809604,0.0016039973742048876,32.26176604530106,96,8.30479344095149,0.9795918464660645,0.3486829568967285,0,0,1.5,0.005747602545022624,0.009217829087008866,bunny,0,3.171324033057317,0.00170135498046875,0.020408164709806442
5.16845703125,125,5.161290322580645,32,0.7179333712843864,93,3,8,0.09375,0.1875,2720935.0,0,53.17500694467028,2.9516184160020202,0.27648888574913144,0.002611140377493095,65.05674942858263,34.1399159202091,0.5645604017433911,1.0173852199916935,,0.5743754085262988,223.93230459073712,0.34488112822635486,0.010000961517679282,0,32,28,337.0,1.0,32.0,uniform_matched,0.47766805907784454,0.023359287530183792,0.0,32,0.0,0.9851870980927733,0.014812901907226728,8,70.62856087828824,0.7174062021682203,0.0031030512550730693,645.76708984375,698.0,0.002424849711800238,0.006150390867332486,0.5743754085262988,0.002540481159854027,50.675643160330026,0.0016816527051743383,54.28049948929423,0.004330934329527775,59.932587058850174,0.0015584681466204848,44.19553162504279,128,8.263161128794367,0.978865385055542,0.2128680148360254,0,0,1.5,0.005728444950998461,0.00919873020858817,bunny,0,3.827802883926779,0.00170135498046875,0.021134592592716217
5.5262451171875,157,5.56964236742405,32,0.7176026836275085,125,4,8,0.0625,0.15625,2720184.0,0,53.43153140163268,3.3723036150913686,0.35273468983359635,0.00260468108842372,68.87520706528403,33.70893137705758,0.7822786755665481,0.8969928141769621,,0.7016983506670647,201.9373514703712,0.43098454315151713,0.012624065746347932,0,32,28,327.0,1.0,32.0,uniform_matched,0.47712897357997114,0.024221451953053474,0.0,32,0.0,0.9852569768948758,0.014743023105124209,9,75.02010276633624,0.3896020735362022,0.002383226711797036,649.5771484375,698.0,0.0024223274427845336,0.006093610245928163,0.7016983506670647,0.0024933446563388207,53.81502876103566,0.001667116999501454,56.57966430757661,0.0043860349852543916,43.377076205099584,0.0015421468770794619,48.473535338267894,160,8.210838127384754,0.9769319295883179,0.15855498540463495,0,0,1.5,0.005724426357382427,0.009197877081983465,bunny,0,4.510343481088057,0.00170135498046875,0.023068049922585487
5.8360595703125,189,5.903872913979259,32,0.7393998454837034,157,5,8,0.03125,0.25,2720408.0,0,56.960746694529995,3.7988986801356077,0.4306301027536392,0.0025720852373949466,61.612924738421846,33.254273492193704,0.7773765188468116,0.9874053852916871,,0.7675857611086464,196.8193357477504,0.45465788486387737,0.013487757288364209,0,32,28,315.0,1.0,32.0,uniform_matched,0.4780772729332517,0.025149701163172722,0.0,32,0.0,0.9853581675418746,0.014641832458125448,10,74.74030643286123,0.4828125062015406,0.0016916930516350983,653.88427734375,698.0,0.0024038536772504095,0.006097227884125945,0.7675857611086464,0.002439673603358353,57.3896284520635,0.0016687230799569566,56.325624788496974,0.004396295214578464,40.294293691957925,0.0015144131930827321,55.74287200483127,192,8.155277247548817,0.976047933101654,0.12694304578420168,0,0,1.5,0.005710756817219775,0.009186139926408697,bunny,0,5.200401769019663,0.00170135498046875,0.023952096700668335
6.1617431640625,221,6.22934801377307,32,0.7371340689087214,189,6,8,0.09375,0.28125,2719675.0,0,61.0203566880959,4.227216314058751,0.5086707638110965,0.0025427468042950167,60.33864668905976,32.91664613628047,0.5343567354125898,0.9995644931164012,,0.5341240193760202,148.47658770458213,0.33762735591323434,0.01015290128026697,0,32,28,307.0,1.0,32.0,uniform_matched,0.4766588803097895,0.026151929050683975,0.0,32,0.0,0.9854108909504202,0.014589109049579774,11,81.56450542947559,0.22611105068900136,0.0012586775613222284,654.45458984375,698.0,0.0023806576035952237,0.006008994122615191,0.5341240193760202,0.0024119407130968264,59.23669452315847,0.0016359864227673071,61.50369953577397,0.004357222512428897,52.03405497051646,0.0015034105451725754,58.62680015126937,224,8.11377176611229,0.9750933647155762,0.0881842708205352,0,0,1.5,0.005696422481849462,0.009172638830523938,bunny,0,5.89394128206186,0.00170135498046875,0.024906599894165993
6.514892578125,256,6.564675530456157,3,0.7310386417170155,224,8,8,0.3333333333333333,0.6666666666666666,2719444.0,0,62.09552867273015,5.073914180044085,0.6658476809971035,0.0025495164653612304,28.82387769243038,32.576828335383674,0.031402548501498005,0.9999999999999998,,0.031402548501498,9.170106774841763,0.06496046227663044,0.0019901011761130883,0,32,28,292.0,1.0,32.0,uniform_matched,0.4778844988544218,0.0260416679084301,0.0,3,0.0,0.9854451848362713,0.014554815163728696,13,77.73725366412344,0.0,0.0,655.5791015625,698.0,0.002372082230949507,0.006058478731676743,0.031402548501498,0.0023468589667439334,63.57126926103939,0.0016205798282646394,63.940615970877296,0.004381935006363346,44.60895346927651,0.0014963946606668561,60.465749008255436,256,8.0717815053907,0.9752604365348816,0.0,0,0,1.5,0.005695645696994827,0.00916906311756625,bunny,0,7.172677678987384,0.00170135498046875,0.02473958395421505
,0,,,,,,0,,,,,0.0,0.0,0.0,,,8729.657352275395,,,,,,,,,0,0.0,,,0.0,base,,,,,,0.9673167114963271,0.03268328850367286,,0.0,,,0.0,,0.005958215649007602,0.017796597246170127,,0.010407573146411829,0.0,0.004628256140555319,0.0,0.008159041878397734,0.0,0.0037230467746256143,0.0,,,,,0,,2.5,0.009074577754735146,0.011958621996371467,,,0.0,0.0052356719970703125,
2.6710205078125,32,,,,0,,0,,,,0,98.41289015781763,1.1637250178027898,0.0,0.008084729326887532,,2971.7050216060497,,,,,,,,1,0,0.0,,,0.0,fixed_space,0.20311103292468996,,,,,0.9677432490603464,0.03225675093965363,3,73.78017672694733,,,551.49169921875,588.0,0.005498458726011128,0.016139030673695893,,0.008871895710611997,69.83678010187678,0.004436326314045388,295.14738212679237,0.007911881762465376,306.1465403472919,0.0034204945529250413,633.9979277777073,,77.09351492318987,,,0,0,2.5,0.008584009981898046,0.011534843317038001,bunny,0,1.2428587740287185,0.0052356719970703125,
6.5870361328125,256,,,,0,,0,,,,0,230.07556857388371,1.1527642118744552,0.0,0.006873007303468523,,2799.916303095645,,,,,,,,1,0,0.0,,,0.0,fixed_space,0.20262054893534215,,,,,0.9689641573105311,0.031035842689468907,3,168.96805455177517,,,609.57568359375,636.0,0.004806916876949922,0.014000512559662037,,0.006763440444957597,165.72132154886307,0.0039021485891000828,1116.5994720649578,0.007103158878496927,1307.8765811860205,0.0031950191214058883,1106.4815061313366,,74.83202928019051,,,0,0,2.5,0.007822247635816106,0.01096788673353363,bunny,0,1.2305829499382526,0.0052356719970703125,
9.178466796875,1024,,,,0,,0,,,,0,100.0,0.832943859975785,0.0,0.0077197362578020345,,2877.7398728776025,,,,,,,,1,0,0.0,,,0.0,fixed_space,0.1694089632030647,,,,,0.9681132895874683,0.03188671041253166,2,100.0,,,649.70654296875,696.0,0.005578634319746412,0.015549968617712495,,0.0082086209129904,100.0,0.0045632276706678646,100.0,0.008078309260726477,100.0,0.003675325448033731,100.0,,75.86487820958526,,,0,0,2.5,0.00847559875473763,0.011528009016045533,bunny,0,0.915390047011897,0.0052356719970703125,
2.6710205078125,32,2.965154237954978,0,772.1140239811248,0,0,11,,,2722847.0,0,98.41465352749512,1.0900883020367473,0.048174288123846054,0.008084708671875343,190118.78480374036,2971.627524486917,,,,,,,0.0,1,32,20.363636363636363,376.0,2.0,22,dynamic,0.20311465162509537,0.032258063554763794,0.0,0,0.0,0.9677322240697993,0.03226777593020069,3,73.77915944181373,0.0,0.0,551.49169921875,608.0,0.005498451157824668,0.016139053528314937,,0.008871869032165159,69.83799333636333,0.004436318112412862,295.15999449878893,0.007911871618030024,306.159105820387,0.0034204944729808134,633.9980953007699,32,77.09250968138107,0.971774160861969,0.0,0,0,2.5,0.008584002869203664,0.011534835723739279,bunny,0,1.2168645239435136,0.0052356719970703125,0.02822580561041832
3.0445556640625,58,3.29791314389409,10,11.35958347216136,26,4,11,0.7000000000000001,1.0,2722847.0,0,98.41465352749512,2.7820126570295542,0.356854340294376,0.008084708671875343,192407.09841205858,2971.627524486917,112.9878685136532,0.9965873700382369,,112.60228272824776,10402.511062646148,0.0,0.0,5,32,20.363636363636363,372.0,2.0,22,dynamic,0.20311465162509537,0.03312629461288452,0.0,32,0.0,0.9677322240697993,0.03226777593020069,7,73.77915944181373,0.010350072504013142,0.00033190461808505064,630.9765625,660.0,0.005498451157824668,0.016139053528314937,112.60228272824776,0.008871869032165159,69.83799333636333,0.004436318112412862,295.15999449878893,0.007911871618030024,306.159105820387,0.0034204944729808134,633.9980953007699,64,77.09250968138107,0.9710144996643066,0.0011624657882214808,0,0,2.5,0.008584002869203664,0.011534835723739279,bunny,0,3.695709896972403,0.0052356719970703125,0.028985507786273956
3.3963623046875,80,3.711665360663175,22,4.916755878783049,48,5,11,0.6818181818181819,0.8181818181818182,2722847.0,0,98.41465352749512,3.2288830899633467,0.43338633025996387,0.008084708671875343,192411.54285514227,2971.627524486917,63.662924730939196,0.9630189734014042,,61.30860441811993,4755.0942683668645,0.0,0.0,6,32,20.363636363636363,364.0,2.0,22,dynamic,0.20311465162509537,0.032838981598615646,0.0,32,0.0,0.9677322240697993,0.03226777593020069,8,73.77915944181373,0.08784195417231068,0.0024694476417563157,637.8642578125,680.0,0.005498451157824668,0.016139053528314937,61.30860441811993,0.008871869032165159,69.83799333636333,0.004436318112412862,295.15999449878893,0.007911871618030024,306.159105820387,0.0034204944729808134,633.9980953007699,96,77.09250968138107,0.9703390002250671,0.01696168541567994,0,0,2.5,0.008584002869203664,0.011534835723739279,bunny,0,4.457790902117267,0.0052356719970703125,0.029661016538739204
3.7479248046875,112,4.061524513995487,32,2.1682318173786124,80,6,11,0.53125,0.6875,2722847.0,0,98.41465352749512,3.6758387309964746,0.5095511674880981,0.008084708671875343,192412.58869643707,2971.627524486917,46.319516390483514,0.9786548679197824,,45.33082019523684,2946.207632623391,0.0,0.0,7,32,20.363636363636363,353.0,2.0,22,dynamic,0.20311465162509537,0.03399122878909111,0.0,32,0.0,0.9677322240697993,0.03226777593020069,9,73.77915944181373,0.07052016880551848,0.0008201470308001903,637.8642578125,680.0,0.005498451157824668,0.016139053528314937,45.33082019523684,0.008871869032165159,69.83799333636333,0.004436318112412862,295.15999449878893,0.007911871618030024,306.159105820387,0.0034204944729808134,633.9980953007699,128,77.09250968138107,0.969298243522644,0.027951111192180515,0,0,2.5,0.008584002869203664,0.011534835723739279,bunny,0,5.348638771101832,0.0052356719970703125,0.030701754614710808
4.0394287109375,144,4.366756573122774,32,0.8399948435989825,112,7,11,0.40625,0.5625,2722847.0,0,98.41465352749512,4.080771537963301,0.5867153883446008,0.008084708671875343,192412.91786470215,2971.627524486917,25.412370967174276,0.9845678015731465,,25.020202215912033,1687.3229319002667,0.0,0.0,8,32,20.363636363636363,342.0,2.0,22,dynamic,0.20311465162509537,0.035227272659540176,0.0,32,0.0,0.9677322240697993,0.03226777593020069,10,73.77915944181373,0.07349363285669698,0.0009458948791024399,638.701171875,680.0,0.005498451157824668,0.016139053528314937,25.020202215912033,0.008871869032165159,69.83799333636333,0.004436318112412862,295.15999449878893,0.007911871618030024,306.159105820387,0.0034204944729808134,633.9980953007699,160,77.09250968138107,0.9681817889213562,0.025464984662584185,0,0,2.5,0.008584002869203664,0.011534835723739279,bunny,0,6.1789440959692,0.0052356719970703125,0.03181818127632141
4.338623046875,176,4.703660255816586,32,0.5486283487360543,144,8,11,0.28125,0.59375,2722847.0,0,98.41465352749512,4.53553825779818,0.6648126554209739,0.008084708671875343,192413.07650644725,2971.627524486917,14.06918009682785,0.992569699294791,,13.964641858032678,1283.357631218981,0.0,0.0,9,32,20.363636363636363,332.0,1.0,22,dynamic,0.20311465162509537,0.036556605249643326,0.0,32,0.0,0.9677322240697993,0.03226777593020069,11,73.77915944181373,0.0648426442190088,0.00034436122766746827,639.8203125,680.0,0.005498451157824668,0.016139053528314937,13.964641858032678,0.008871869032165159,69.83799333636333,0.004436318112412862,295.15999449878893,0.007911871618030024,306.159105820387,0.0034204944729808134,633.9980953007699,192,77.09250968138107,0.9669811725616455,0.009816637052701156,0,0,2.5,0.008584002869203664,0.011534835723739279,bunny,0,7.075930094113573,0.0052356719970703125,0.033018868416547775
4.5721435546875,208,4.885994349187568,32,0.33699196315287755,176,9,11,0.28125,0.65625,2722847.0,0,98.41465352749512,4.944368591764942,0.7398681694176048,0.008084708671875343,192413.16752470762,2971.627524486917,10.510751830907662,0.9935303218819208,,10.442750649782678,933.3260691500054,0.0,0.0,10,32,20.363636363636363,324.0,1.0,22,dynamic,0.20311465162509537,0.03799019753932953,0.0,32,0.0,0.9677322240697993,0.03226777593020069,12,73.77915944181373,0.08569674432792201,0.0005254464991988584,643.1103515625,680.0,0.005498451157824668,0.016139053528314937,10.442750649782678,0.008871869032165159,69.83799333636333,0.004436318112412862,295.15999449878893,0.007911871618030024,306.159105820387,0.0034204944729808134,633.9980953007699,224,77.09250968138107,0.9656863212585449,0.007261921815948548,0,0,2.5,0.008584002869203664,0.011534835723739279,bunny,0,7.884295185096562,0.0052356719970703125,0.03431372717022896
