metric,value
version,0.8.6
scope,fixed latent continuous zero-set source experiment; no novelty or physical-radiometry claim
plane_source_integral.plot.hard_0.25[15],3.999999999999999
plane_source_integral.plot.hard_0.25[16],3.9999999999999987
plane_source_integral.plot.hard_0.25[17],3.9999999999999987
plane_source_integral.plot.hard_0.25[18],3.9999999999999987
plane_source_integral.plot.hard_0.25[19],3.992187499999999
plane_source_integral.plot.hard_0.25[20],3.9921874999999987
plane_source_integral.plot.hard_0.25[21],4.007812499999998
plane_source_integral.plot.hard_0.25[22],4.007812499999999
plane_source_integral.plot.hard_0.25[23],4.007812499999999
plane_source_integral.plot.hard_0.25[24],3.9999999999999987
plane_source_integral.plot.hard_0.25[25],3.9999999999999987
plane_source_integral.plot.hard_0.25[26],3.9999999999999987
plane_source_integral.plot.hard_0.25[27],3.992187499999999
plane_source_integral.plot.hard_0.25[28],3.9999999999999987
plane_source_integral.plot.hard_0.25[29],3.9999999999999987
plane_source_integral.plot.hard_0.25[30],3.9999999999999987
plane_source_integral.plot.hard_0.25[31],3.9921874999999987
plane_source_integral.plot.hard_0.25[32],4.007812499999999
plane_source_integral.plot.hard_0.25[33],4.007812499999999
plane_source_integral.plot.hard_0.25[34],4.007812499999998
plane_source_integral.plot.hard_0.25[35],3.9999999999999987
plane_source_integral.plot.hard_0.25[36],3.999999999999999
plane_source_integral.plot.hard_0.25[37],3.9999999999999987
plane_source_integral.plot.hard_0.25[38],3.9999999999999987
plane_source_integral.plot.hard_0.25[39],3.9999999999999987
plane_source_integral.plot.hard_0.25[40],3.999999999999999
plane_source_integral.plot.hard_0.25[41],3.999999999999999
plane_source_integral.plot.hard_0.25[42],3.9999999999999987
plane_source_integral.plot.hard_0.25[43],3.999999999999999
plane_source_integral.plot.hard_0.25[44],3.999999999999999
plane_source_integral.plot.hard_0.25[45],3.999999999999999
plane_source_integral.plot.hard_0.25[46],4.007812499999998
plane_source_integral.plot.hard_0.25[47],4.007812499999998
plane_source_integral.plot.hard_0.25[48],4.007812499999999
plane_source_integral.plot.hard_0.25[49],3.992187499999999
plane_source_integral.plot.hard_0.25[50],3.9999999999999987
plane_source_integral.plot.hard_0.25[51],3.9999999999999987
plane_source_integral.plot.hard_0.25[52],3.999999999999999
plane_source_integral.plot.hard_0.25[53],3.999999999999999
plane_source_integral.plot.hard_0.25[54],3.9999999999999987
plane_source_integral.plot.hard_0.25[55],3.9999999999999987
plane_source_integral.plot.hard_0.25[56],3.999999999999999
plane_source_integral.plot.hard_0.25[57],4.007812499999999
plane_source_integral.plot.hard_0.25[58],4.007812499999998
plane_source_integral.plot.hard_0.25[59],4.007812499999998
plane_source_integral.plot.hard_0.25[60],3.992187499999999
plane_source_integral.plot.hard_0.25[61],3.992187499999999
plane_source_integral.plot.hard_0.25[62],3.9999999999999987
plane_source_integral.plot.hard_0.25[63],3.9999999999999987
plane_source_integral.plot.hard_0.25[64],3.999999999999999
plane_source_integral.plot.hard_0.25[65],3.999999999999999
plane_source_integral.plot.hard_0.25[66],3.999999999999999
plane_source_integral.plot.hard_0.25[67],3.9921874999999987
plane_source_integral.plot.hard_0.25[68],3.9999999999999987
plane_source_integral.plot.hard_0.25[69],3.999999999999999
plane_source_integral.plot.hard_0.25[70],3.999999999999999
plane_source_integral.plot.hard_0.25[71],4.007812499999998
plane_source_integral.plot.hard_0.25[72],4.007812499999998
plane_source_integral.plot.hard_0.25[73],4.007812499999999
plane_source_integral.plot.hard_0.25[74],3.992187499999999
plane_source_integral.plot.hard_0.25[75],3.9999999999999987
plane_source_integral.plot.hard_0.25[76],3.9999999999999987
plane_source_integral.plot.hard_0.25[77],4.007812499999999
plane_source_integral.plot.hard_0.25[78],3.999999999999999
plane_source_integral.plot.hard_0.25[79],3.9999999999999987
plane_source_integral.plot.hard_0.25[80],3.9999999999999987
plane_source_integral.plot.hard_0.25[81],3.999999999999999
plane_source_integral.plot.hard_0.25[82],4.007812499999999
plane_source_integral.plot.hard_0.25[83],4.007812499999998
plane_source_integral.plot.hard_0.25[84],4.007812499999998
plane_source_integral.plot.hard_0.25[85],3.992187499999999
plane_source_integral.plot.hard_0.25[86],3.992187499999999
plane_source_integral.plot.hard_0.25[87],3.999999999999999
plane_source_integral.plot.hard_0.25[88],3.999999999999999
plane_source_integral.plot.hard_0.25[89],4.007812499999999
plane_source_integral.plot.hard_0.25[90],3.999999999999999
plane_source_integral.plot.hard_0.25[91],3.9921874999999987
plane_source_integral.plot.hard_0.25[92],3.999999999999999
plane_source_integral.plot.hard_0.25[93],3.9999999999999987
plane_source_integral.plot.hard_0.25[94],3.992187499999999
plane_source_integral.plot.hard_0.25[95],3.9921874999999987
plane_source_integral.plot.hard_0.25[96],4.007812499999998
plane_source_integral.plot.hard_0.25[97],3.9999999999999987
plane_source_integral.plot.hard_0.25[98],4.007812499999999
plane_source_integral.plot.hard_0.25[99],3.9921874999999987
plane_source_integral.plot.hard_0.25[100],3.9999999999999987
plane_source_integral.plot.hard_0.25[101],3.9999999999999987
plane_source_integral.plot.hard_0.25[102],3.9999999999999987
plane_source_integral.plot.hard_0.25[103],3.9999999999999987
plane_source_integral.plot.hard_0.25[104],3.9999999999999987
plane_source_integral.plot.hard_0.25[105],3.9999999999999987
plane_source_integral.plot.hard_0.25[106],3.9921874999999987
plane_source_integral.plot.hard_0.25[107],3.999999999999999
plane_source_integral.plot.hard_0.25[108],4.007812499999999
plane_source_integral.plot.hard_0.25[109],4.007812499999998
plane_source_integral.plot.hard_0.25[110],3.9921874999999987
plane_source_integral.plot.hard_0.25[111],3.992187499999999
plane_source_integral.plot.hard_0.25[112],3.9999999999999987
plane_source_integral.plot.hard_0.25[113],3.992187499999999
plane_source_integral.plot.hard_0.25[114],3.9999999999999987
plane_source_integral.plot.hard_0.25[115],3.999999999999999
plane_source_integral.plot.hard_0.25[116],3.9921874999999987
plane_source_integral.plot.hard_0.25[117],4.007812499999998
plane_source_integral.plot.hard_0.25[118],3.9999999999999987
plane_source_integral.plot.hard_0.25[119],3.992187499999999
plane_source_integral.plot.hard_0.25[120],3.9921874999999987
plane_source_integral.plot.hard_0.25[121],4.007812499999998
plane_source_integral.plot.hard_0.25[122],4.007812499999999
plane_source_integral.plot.hard_0.25[123],4.007812499999999
plane_source_integral.plot.hard_0.25[124],3.9999999999999987
plane_source_integral.plot.hard_0.25[125],3.9999999999999987
plane_source_integral.plot.hard_0.25[126],3.9999999999999987
plane_source_integral.plot.hard_0.25[127],3.9999999999999987
plane_source_integral.plot.hard_0.25[128],3.9999999999999987
plane_source_integral.plot.hard_0.25[129],3.9999999999999987
plane_source_integral.plot.hard_0.25[130],3.9999999999999987
plane_source_integral.plot.hard_0.25[131],3.9921874999999987
plane_source_integral.plot.hard_0.25[132],3.999999999999999
plane_source_integral.plot.hard_0.25[133],4.007812499999999
plane_source_integral.plot.hard_0.25[134],4.007812499999998
plane_source_integral.plot.hard_0.25[135],3.9921874999999987
plane_source_integral.plot.hard_0.25[136],3.999999999999999
plane_source_integral.plot.hard_0.25[137],3.9999999999999987
plane_source_integral.plot.hard_0.25[138],3.999999999999999
plane_source_integral.plot.hard_0.25[139],3.9999999999999987
plane_source_integral.plot.hard_0.25[140],3.999999999999999
plane_source_integral.plot.hard_0.25[141],3.999999999999999
plane_source_integral.plot.hard_0.25[142],3.9999999999999987
plane_source_integral.plot.hard_0.25[143],3.999999999999999
plane_source_integral.plot.hard_0.25[144],3.999999999999999
plane_source_integral.plot.hard_0.25[145],3.992187499999999
plane_source_integral.plot.hard_0.25[146],4.007812499999998
plane_source_integral.plot.hard_0.25[147],4.007812499999998
plane_source_integral.plot.hard_0.25[148],3.999999999999999
plane_source_integral.plot.hard_0.25[149],3.992187499999999
plane_source_integral.plot.hard_0.25[150],3.9999999999999987
plane_source_integral.plot.hard_0.25[151],3.9999999999999987
plane_source_integral.plot.hard_0.25[152],3.999999999999999
plane_source_integral.plot.hard_0.25[153],3.999999999999999
plane_source_integral.plot.hard_0.25[154],3.9999999999999987
plane_source_integral.plot.hard_0.25[155],3.9999999999999987
plane_source_integral.plot.hard_0.25[156],3.999999999999999
plane_source_integral.plot.hard_0.25[157],4.007812499999999
plane_source_integral.plot.hard_0.25[158],4.007812499999998
plane_source_integral.plot.hard_0.25[159],4.007812499999998
plane_source_integral.plot.hard_0.25[160],3.992187499999999
plane_source_integral.plot.hard_0.25[161],3.992187499999999
plane_source_integral.plot.hard_0.25[162],3.9999999999999987
plane_source_integral.plot.hard_0.25[163],4.007812499999999
plane_source_integral.plot.hard_0.25[164],3.992187499999999
plane_source_integral.plot.hard_0.25[165],3.999999999999999
plane_source_integral.plot.hard_0.25[166],3.999999999999999
plane_source_integral.plot.hard_0.25[167],3.9921874999999987
plane_source_integral.plot.hard_0.25[168],3.9999999999999987
plane_source_integral.plot.hard_0.25[169],3.992187499999999
plane_source_integral.plot.hard_0.25[170],3.992187499999999
plane_source_integral.plot.hard_0.25[171],4.007812499999998
plane_source_integral.plot.hard_0.25[172],4.007812499999998
plane_source_integral.plot.hard_0.25[173],3.999999999999999
plane_source_integral.plot.hard_0.25[174],3.992187499999999
plane_source_integral.plot.hard_0.25[175],3.9999999999999987
plane_source_integral.plot.hard_0.25[176],3.9999999999999987
plane_source_integral.plot.hard_0.25[177],3.999999999999999
plane_source_integral.plot.hard_0.25[178],3.999999999999999
plane_source_integral.plot.hard_0.25[179],3.9999999999999987
plane_source_integral.plot.hard_0.25[180],3.9999999999999987
plane_source_integral.plot.continuous_0.125[0],3.9999871299779413
plane_source_integral.plot.continuous_0.125[1],3.9999997568369934
plane_source_integral.plot.continuous_0.125[2],4.000000847092958
plane_source_integral.plot.continuous_0.125[3],3.9999968048012984
plane_source_integral.plot.continuous_0.125[4],3.9999959488263848
plane_source_integral.plot.continuous_0.125[5],3.999998293546546
plane_source_integral.plot.continuous_0.125[6],4.000007261891108
plane_source_integral.plot.continuous_0.125[7],3.999997443004461
plane_source_integral.plot.continuous_0.125[8],3.999994452941023
plane_source_integral.plot.continuous_0.125[9],4.000003281917124
plane_source_integral.plot.continuous_0.125[10],3.999999240633825
plane_source_integral.plot.continuous_0.125[11],4.00000865725967
plane_source_integral.plot.continuous_0.125[12],3.999992027757184
plane_source_integral.plot.continuous_0.125[13],4.00000357116507
plane_source_integral.plot.continuous_0.125[14],4.000005225129018
plane_source_integral.plot.continuous_0.125[15],3.9999931447733763
plane_source_integral.plot.continuous_0.125[16],4.000014602762075
plane_source_integral.plot.continuous_0.125[17],4.000003426398653
plane_source_integral.plot.continuous_0.125[18],4.000000356745146
plane_source_integral.plot.continuous_0.125[19],4.000006546273673
plane_source_integral.plot.continuous_0.125[20],4.000005245311905
plane_source_integral.plot.continuous_0.125[21],3.999998581071059
plane_source_integral.plot.continuous_0.125[22],4.000004217447696
plane_source_integral.plot.continuous_0.125[23],3.999988338996027
plane_source_integral.plot.continuous_0.125[24],4.000005194804204
plane_source_integral.plot.continuous_0.125[25],3.999987171199312
plane_source_integral.plot.continuous_0.125[26],3.999999199145371
plane_source_integral.plot.continuous_0.125[27],4.000000057397061
plane_source_integral.plot.continuous_0.125[28],3.9999985347110067
plane_source_integral.plot.continuous_0.125[29],3.999996602448749
plane_source_integral.plot.continuous_0.125[30],3.9999972223859515
plane_source_integral.plot.continuous_0.125[31],4.000006460848462
plane_source_integral.plot.continuous_0.125[32],3.9999961783596127
plane_source_integral.plot.continuous_0.125[33],3.999998005165679
plane_source_integral.plot.continuous_0.125[34],4.000002898330528
plane_source_integral.plot.continuous_0.125[35],3.999999279671192
plane_source_integral.plot.continuous_0.125[36],4.000009708152763
plane_source_integral.plot.continuous_0.125[37],3.999990014511913
plane_source_integral.plot.continuous_0.125[38],4.000004998727084
plane_source_integral.plot.continuous_0.125[39],4.000006584872302
plane_source_integral.plot.continuous_0.125[40],4.0000005579674385
plane_source_integral.plot.continuous_0.125[41],4.000012054055476
plane_source_integral.plot.continuous_0.125[42],4.000009019541844
plane_source_integral.plot.continuous_0.125[43],3.9999918622206216
plane_source_integral.plot.continuous_0.125[44],4.0000026098389565
plane_source_integral.plot.continuous_0.125[45],3.9999989011169363
plane_source_integral.plot.continuous_0.125[46],4.000003391904415
plane_source_integral.plot.continuous_0.125[47],3.999998064997129
plane_source_integral.plot.continuous_0.125[48],3.9999951318349782
plane_source_integral.plot.continuous_0.125[49],4.000001166381852
plane_source_integral.plot.continuous_0.125[50],4.000004594226076
plane_source_integral.plot.continuous_0.125[51],3.9999968505706827
plane_source_integral.plot.continuous_0.125[52],3.9999987396359105
plane_source_integral.plot.continuous_0.125[53],3.999998897431065
plane_source_integral.plot.continuous_0.125[54],3.999999071331775
plane_source_integral.plot.continuous_0.125[55],3.999995669479271
plane_source_integral.plot.continuous_0.125[56],3.9999989490843157
plane_source_integral.plot.continuous_0.125[57],3.9999864203549738
plane_source_integral.plot.continuous_0.125[58],4.000005113437773
plane_source_integral.plot.continuous_0.125[59],3.999998197321274
plane_source_integral.plot.continuous_0.125[60],4.0000063839538305
plane_source_integral.plot.continuous_0.125[61],3.9999985900415567
plane_source_integral.plot.continuous_0.125[62],4.000002784211344
plane_source_integral.plot.continuous_0.125[63],4.000008918257369
plane_source_integral.plot.continuous_0.125[64],4.000013069742036
plane_source_integral.plot.continuous_0.125[65],3.9999938535529638
plane_source_integral.plot.continuous_0.125[66],4.000003813575101
plane_source_integral.plot.continuous_0.125[67],4.000009023271291
plane_source_integral.plot.continuous_0.125[68],3.9999944925803685
plane_source_integral.plot.continuous_0.125[69],4.00000064798359
plane_source_integral.plot.continuous_0.125[70],4.000000456033756
plane_source_integral.plot.continuous_0.125[71],4.000002755550716
plane_source_integral.plot.continuous_0.125[72],3.9999953910549007
plane_source_integral.plot.continuous_0.125[73],3.9999956560159644
plane_source_integral.plot.continuous_0.125[74],4.0000009721137175
plane_source_integral.plot.continuous_0.125[75],4.000006681728742
plane_source_integral.plot.continuous_0.125[76],3.999995820464959
plane_source_integral.plot.continuous_0.125[77],3.999995771382661
plane_source_integral.plot.continuous_0.125[78],4.0000010234509
plane_source_integral.plot.continuous_0.125[79],3.999999983421386
plane_source_integral.plot.continuous_0.125[80],3.9999944839698687
plane_source_integral.plot.continuous_0.125[81],3.9999999648391
plane_source_integral.plot.continuous_0.125[82],3.99998579077462
plane_source_integral.plot.continuous_0.125[83],4.0000045176701065
plane_source_integral.plot.continuous_0.125[84],3.9999977662521484
plane_source_integral.plot.continuous_0.125[85],4.00000505546949
plane_source_integral.plot.continuous_0.125[86],3.99999909137707
plane_source_integral.plot.continuous_0.125[87],4.00000373465809
plane_source_integral.plot.continuous_0.125[88],4.000006783819202
plane_source_integral.plot.continuous_0.125[89],4.0000030106287605
plane_source_integral.plot.continuous_0.125[90],3.999991087461861
plane_source_integral.plot.continuous_0.125[91],4.000002476857105
plane_source_integral.plot.continuous_0.125[92],4.000003763303534
plane_source_integral.plot.continuous_0.125[93],3.9999991902854775
plane_source_integral.plot.continuous_0.125[94],3.9999935642243534
plane_source_integral.plot.continuous_0.125[95],4.000005325395125
plane_source_integral.plot.continuous_0.125[96],3.999994445308055
plane_source_integral.plot.continuous_0.125[97],4.000003381536898
plane_source_integral.plot.continuous_0.125[98],3.9999941473138048
plane_source_integral.plot.continuous_0.125[99],4.000002859940956
plane_source_integral.plot.continuous_0.125[100],4.000007524826504
plane_source_integral.plot.continuous_0.125[101],3.9999954435307954
plane_source_integral.plot.continuous_0.125[102],4.000006458272889
plane_source_integral.plot.continuous_0.125[103],4.000008411793683
plane_source_integral.plot.continuous_0.125[104],3.999993057572121
plane_source_integral.plot.continuous_0.125[105],4.000018060201199
plane_source_integral.plot.continuous_0.125[106],4.0000034547930765
plane_source_integral.plot.continuous_0.125[107],4.000001463908341
plane_source_integral.plot.continuous_0.125[108],3.999998033746914
plane_source_integral.plot.continuous_0.125[109],3.9999951074493216
plane_source_integral.plot.continuous_0.125[110],3.9999986518074158
plane_source_integral.plot.continuous_0.125[111],3.9999965520818197
plane_source_integral.plot.continuous_0.125[112],3.9999908548989707
plane_source_integral.plot.continuous_0.125[113],4.0000044182367125
plane_source_integral.plot.continuous_0.125[114],3.999992222362306
plane_source_integral.plot.continuous_0.125[115],4.000000297461066
plane_source_integral.plot.continuous_0.125[116],4.00000278204707
plane_source_integral.plot.continuous_0.125[117],4.000003450185927
plane_source_integral.plot.continuous_0.125[118],3.9999997533137956
plane_source_integral.plot.continuous_0.125[119],3.999992128833345
plane_source_integral.plot.continuous_0.125[120],4.000006618804649
plane_source_integral.plot.continuous_0.125[121],3.9999918082280868
plane_source_integral.plot.continuous_0.125[122],4.000004631297149
plane_source_integral.plot.continuous_0.125[123],3.999993104197716
plane_source_integral.plot.continuous_0.125[124],4.000002061968934
plane_source_integral.plot.continuous_0.125[125],4.000007085116414
plane_source_integral.plot.continuous_0.125[126],3.9999963157996596
plane_source_integral.plot.continuous_0.125[127],4.000010185381264
plane_source_integral.plot.continuous_0.125[128],4.00000638142523
plane_source_integral.plot.continuous_0.125[129],3.999992707946997
plane_source_integral.plot.continuous_0.125[130],4.000015978862731
plane_source_integral.plot.continuous_0.125[131],4.000004442948868
plane_source_integral.plot.continuous_0.125[132],4.00000286095376
plane_source_integral.plot.continuous_0.125[133],3.999998131481018
plane_source_integral.plot.continuous_0.125[134],3.9999993858486294
plane_source_integral.plot.continuous_0.125[135],3.9999984810058495
plane_source_integral.plot.continuous_0.125[136],3.999997588906388
plane_source_integral.plot.continuous_0.125[137],3.999987269676107
plane_source_integral.plot.continuous_0.125[138],4.000008208140736
plane_source_integral.plot.continuous_0.125[139],3.9999957008234763
plane_source_integral.plot.continuous_0.125[140],4.000007729107757
plane_source_integral.plot.continuous_0.125[141],3.999991909150351
plane_source_integral.plot.continuous_0.125[142],4.000002645473934
plane_source_integral.plot.continuous_0.125[143],3.9999850866127185
plane_source_integral.plot.continuous_0.125[144],4.000005954376946
plane_source_integral.plot.continuous_0.125[145],3.9999975688811635
plane_source_integral.plot.continuous_0.125[146],3.999997105178312
plane_source_integral.plot.continuous_0.125[147],3.999997722525819
plane_source_integral.plot.continuous_0.125[148],4.000004033379307
plane_source_integral.plot.continuous_0.125[149],4.000009704664085
plane_source_integral.plot.continuous_0.125[150],4.000008991372162
plane_source_integral.plot.continuous_0.125[151],3.999992562268624
plane_source_integral.plot.continuous_0.125[152],4.000006454068006
plane_source_integral.plot.continuous_0.125[153],4.000010332051234
plane_source_integral.plot.continuous_0.125[154],3.9999962136698715
plane_source_integral.plot.continuous_0.125[155],4.000000039159027
plane_source_integral.plot.continuous_0.125[156],4.000007316698024
plane_source_integral.plot.continuous_0.125[157],3.9999943544073315
plane_source_integral.plot.continuous_0.125[158],4.000006113791119
plane_source_integral.plot.continuous_0.125[159],3.999993324611308
plane_source_integral.plot.continuous_0.125[160],4.000005914804246
plane_source_integral.plot.continuous_0.125[161],4.000000661709446
plane_source_integral.plot.continuous_0.125[162],3.99999739307221
plane_source_integral.plot.continuous_0.125[163],3.99999818077644
plane_source_integral.plot.continuous_0.125[164],4.000003639688511
plane_source_integral.plot.continuous_0.125[165],3.999998037561966
plane_source_integral.plot.continuous_0.125[166],3.9999914583426968
plane_source_integral.plot.continuous_0.125[167],4.000000303970219
plane_source_integral.plot.continuous_0.125[168],3.999988854108772
plane_source_integral.plot.continuous_0.125[169],4.000003136007333
plane_source_integral.plot.continuous_0.125[170],3.9999988801558164
plane_source_integral.plot.continuous_0.125[171],3.9999973089274015
plane_source_integral.plot.continuous_0.125[172],3.999997590712276
plane_source_integral.plot.continuous_0.125[173],4.0000029727030695
plane_source_integral.plot.continuous_0.125[174],4.000009722476456
plane_source_integral.plot.continuous_0.125[175],4.000009298715127
plane_source_integral.plot.continuous_0.125[176],3.999993141322926
plane_source_integral.plot.continuous_0.125[177],4.000009243484765
plane_source_integral.plot.continuous_0.125[178],4.000007268631408
plane_source_integral.plot.continuous_0.125[179],3.999995486972837
plane_source_integral.plot.continuous_0.125[180],3.999998688935449
plane_source_integral.plot.hard_0.125[0],3.999999999999999
plane_source_integral.plot.hard_0.125[1],3.999999999999999
plane_source_integral.plot.hard_0.125[2],3.999999999999999
plane_source_integral.plot.hard_0.125[3],3.999999999999999
plane_source_integral.plot.hard_0.125[4],3.999999999999999
plane_source_integral.plot.hard_0.125[5],3.984374999999999
plane_source_integral.plot.hard_0.125[6],3.984374999999999
plane_source_integral.plot.hard_0.125[7],3.9999999999999987
plane_source_integral.plot.hard_0.125[8],3.9843749999999987
plane_source_integral.plot.hard_0.125[9],3.984374999999999
plane_source_integral.plot.hard_0.125[10],4.015624999999999
plane_source_integral.plot.hard_0.125[11],3.999999999999999
plane_source_integral.plot.hard_0.125[12],3.984374999999999
plane_source_integral.plot.hard_0.125[13],3.9999999999999987
plane_source_integral.plot.hard_0.125[14],3.9999999999999987
plane_source_integral.plot.hard_0.125[15],3.999999999999999
plane_source_integral.plot.hard_0.125[16],3.9999999999999987
plane_source_integral.plot.hard_0.125[17],3.9999999999999987
plane_source_integral.plot.hard_0.125[18],4.015624999999999
plane_source_integral.plot.hard_0.125[19],3.999999999999999
plane_source_integral.plot.hard_0.125[20],4.015624999999999
plane_source_integral.plot.hard_0.125[21],3.984374999999999
plane_source_integral.plot.hard_0.125[22],3.9843749999999987
plane_source_integral.plot.hard_0.125[23],3.9999999999999987
plane_source_integral.plot.hard_0.125[24],4.015624999999999
plane_source_integral.plot.hard_0.125[25],4.015624999999999
plane_source_integral.plot.hard_0.125[26],3.999999999999999
plane_source_integral.plot.hard_0.125[27],3.999999999999999
plane_source_integral.plot.hard_0.125[28],3.999999999999999
plane_source_integral.plot.hard_0.125[29],3.999999999999999
plane_source_integral.plot.hard_0.125[30],3.999999999999999
plane_source_integral.plot.hard_0.125[31],3.999999999999999
plane_source_integral.plot.hard_0.125[32],3.9999999999999987
plane_source_integral.plot.hard_0.125[33],3.9999999999999987
plane_source_integral.plot.hard_0.125[34],3.984374999999999
plane_source_integral.plot.hard_0.125[35],4.015624999999999
plane_source_integral.plot.hard_0.125[36],4.015624999999999
plane_source_integral.plot.hard_0.125[37],3.984374999999999
plane_source_integral.plot.hard_0.125[38],3.9999999999999987
plane_source_integral.plot.hard_0.125[39],3.9999999999999987
plane_source_integral.plot.hard_0.125[40],3.999999999999999
plane_source_integral.plot.hard_0.125[41],3.9999999999999987
plane_source_integral.plot.hard_0.125[42],3.9999999999999987
plane_source_integral.plot.hard_0.125[43],3.984374999999999
plane_source_integral.plot.hard_0.125[44],3.999999999999999
plane_source_integral.plot.hard_0.125[45],4.015624999999998
plane_source_integral.plot.hard_0.125[46],3.9843749999999987
plane_source_integral.plot.hard_0.125[47],3.9999999999999982
plane_source_integral.plot.hard_0.125[48],3.9999999999999987
plane_source_integral.plot.hard_0.125[49],3.9999999999999987
plane_source_integral.plot.hard_0.125[50],3.999999999999999
plane_source_integral.plot.hard_0.125[51],3.9999999999999987
plane_source_integral.plot.hard_0.125[52],3.999999999999999
plane_source_integral.plot.hard_0.125[53],3.999999999999999
plane_source_integral.plot.hard_0.125[54],3.9999999999999987
plane_source_integral.plot.hard_0.125[55],4.015624999999999
plane_source_integral.plot.hard_0.125[56],4.015624999999998
plane_source_integral.plot.hard_0.125[57],3.9999999999999987
plane_source_integral.plot.hard_0.125[58],3.984374999999999
plane_source_integral.plot.hard_0.125[59],3.9843749999999987
plane_source_integral.plot.hard_0.125[60],4.015624999999998
plane_source_integral.plot.hard_0.125[61],3.999999999999999
plane_source_integral.plot.hard_0.125[62],4.015624999999998
plane_source_integral.plot.hard_0.125[63],3.9999999999999987
plane_source_integral.plot.hard_0.125[64],3.999999999999999
plane_source_integral.plot.hard_0.125[65],3.999999999999999
plane_source_integral.plot.hard_0.125[66],3.999999999999999
plane_source_integral.plot.hard_0.125[67],3.9999999999999987
plane_source_integral.plot.hard_0.125[68],3.984374999999999
plane_source_integral.plot.hard_0.125[69],3.999999999999999
plane_source_integral.plot.hard_0.125[70],4.015624999999998
plane_source_integral.plot.hard_0.125[71],3.9843749999999987
plane_source_integral.plot.hard_0.125[72],3.984374999999999
plane_source_integral.plot.hard_0.125[73],3.9999999999999987
plane_source_integral.plot.hard_0.125[74],3.9843749999999987
plane_source_integral.plot.hard_0.125[75],3.984374999999999
plane_source_integral.plot.hard_0.125[76],3.9999999999999987
plane_source_integral.plot.hard_0.125[77],3.999999999999999
plane_source_integral.plot.hard_0.125[78],3.999999999999999
plane_source_integral.plot.hard_0.125[79],3.9999999999999987
plane_source_integral.plot.hard_0.125[80],3.999999999999999
plane_source_integral.plot.hard_0.125[81],4.015624999999998
plane_source_integral.plot.hard_0.125[82],3.9999999999999987
plane_source_integral.plot.hard_0.125[83],3.984374999999999
plane_source_integral.plot.hard_0.125[84],3.9843749999999987
plane_source_integral.plot.hard_0.125[85],4.015624999999998
plane_source_integral.plot.hard_0.125[86],3.984374999999999
plane_source_integral.plot.hard_0.125[87],4.015624999999998
plane_source_integral.plot.hard_0.125[88],3.9999999999999987
plane_source_integral.plot.hard_0.125[89],3.999999999999999
plane_source_integral.plot.hard_0.125[90],3.999999999999999
plane_source_integral.plot.hard_0.125[91],3.999999999999999
plane_source_integral.plot.hard_0.125[92],3.9999999999999987
plane_source_integral.plot.hard_0.125[93],4.015624999999999
plane_source_integral.plot.hard_0.125[94],3.984374999999999
plane_source_integral.plot.hard_0.125[95],4.015624999999999
plane_source_integral.plot.hard_0.125[96],3.984374999999999
plane_source_integral.plot.hard_0.125[97],3.9843749999999987
plane_source_integral.plot.hard_0.125[98],3.9999999999999987
plane_source_integral.plot.hard_0.125[99],4.015624999999999
plane_source_integral.plot.hard_0.125[100],4.015624999999999
plane_source_integral.plot.hard_0.125[101],3.999999999999999
plane_source_integral.plot.hard_0.125[102],3.999999999999999
plane_source_integral.plot.hard_0.125[103],3.999999999999999
plane_source_integral.plot.hard_0.125[104],3.999999999999999
plane_source_integral.plot.hard_0.125[105],3.984374999999999
plane_source_integral.plot.hard_0.125[106],3.984374999999999
plane_source_integral.plot.hard_0.125[107],3.9999999999999987
plane_source_integral.plot.hard_0.125[108],3.9843749999999987
plane_source_integral.plot.hard_0.125[109],3.984374999999999
plane_source_integral.plot.hard_0.125[110],4.015624999999999
plane_source_integral.plot.hard_0.125[111],4.015624999999999
plane_source_integral.plot.hard_0.125[112],3.984374999999999
plane_source_integral.plot.hard_0.125[113],3.9999999999999987
plane_source_integral.plot.hard_0.125[114],3.9999999999999987
plane_source_integral.plot.hard_0.125[115],3.999999999999999
plane_source_integral.plot.hard_0.125[116],3.9999999999999987
plane_source_integral.plot.hard_0.125[117],3.9999999999999987
plane_source_integral.plot.hard_0.125[118],4.015624999999999
plane_source_integral.plot.hard_0.125[119],3.984374999999999
plane_source_integral.plot.hard_0.125[120],4.015624999999999
plane_source_integral.plot.hard_0.125[121],3.984374999999999
plane_source_integral.plot.hard_0.125[122],3.9843749999999987
plane_source_integral.plot.hard_0.125[123],3.9999999999999987
plane_source_integral.plot.hard_0.125[124],4.015624999999999
plane_source_integral.plot.hard_0.125[125],4.015624999999999
plane_source_integral.plot.hard_0.125[126],3.999999999999999
plane_source_integral.plot.hard_0.125[127],3.999999999999999
plane_source_integral.plot.hard_0.125[128],3.999999999999999
plane_source_integral.plot.hard_0.125[129],3.999999999999999
plane_source_integral.plot.hard_0.125[130],3.984374999999999
plane_source_integral.plot.hard_0.125[131],3.984374999999999
plane_source_integral.plot.hard_0.125[132],3.9999999999999987
plane_source_integral.plot.hard_0.125[133],3.9843749999999987
plane_source_integral.plot.hard_0.125[134],3.984374999999999
plane_source_integral.plot.hard_0.125[135],3.9999999999999987
plane_source_integral.plot.hard_0.125[136],4.015624999999999
plane_source_integral.plot.hard_0.125[137],3.984374999999999
