active_jacobian_seconds,active_k,cg_failures,cg_iterations,condition,expansion_geometry_l2_difference,expansion_geometry_max_difference,expansion_image_l2_difference,expansion_image_max_difference,expansion_loss_difference,geometry_evaluation_seconds,line_search_failures,linear_solve_seconds,minimum_denominator_magnitude,mutual_column_cosine_max,mutual_column_cosine_median,near_null_candidate_fraction,normal_consistency,normal_error,normalized_image_mse,normalized_residual_energy,numerical_rank_relative_1e-10,numerical_rank_relative_1e-6,numerical_rank_relative_1e-8,occupied_owner_event_fraction,occupied_pixel_fraction,occupied_pixels,optimization_seconds,optimizer_steps,packets_per_emitter,peak_allocated_mib,peak_reserved_mib,photon_state_transport_event_fraction,photons,photons_per_occupied_pixel,point_to_surface_mean,point_to_surface_p95,raw_image_loss,regional_ear_p2s_mean,regional_head_p2s_mean,regional_leg_p2s_mean,regional_torso_p2s_mean,render_evaluation_seconds,residual_energy,residual_norm,resolution,responsive_candidate_fraction,root_failures,sigma,stable_rank,start_mode,surface_rms,symmetric_chamfer,total_runtime_seconds
0.0724251342471689,256,0,18,A,0.0,0.0,0.0,0.0,0.0,0.04647769406437874,1,0.1733535120729357,0.1163652113445218,1.0000000000000002,0.0,0.0732421875,0.9291989563950257,0.0708010436049743,0.0010340562774997454,0.14905787496298756,968,933,947,0.3496180180298698,0.052349090576171875,27446,1.2090615860652179,3,8,500.849609375,546.0,0.011411666870117188,65536,1.0363987466297457,0.009709926900132077,0.0344531675764736,813.2149464266798,0.0203659409252445,0.006674349116942715,0.012984320165050169,0.005395399601367733,0.961379538057372,1626.4298928533597,40.329020479716085,256,0.9345703125,0,4.0,1.7347967359316259,cold,0.01445885173814512,0.017376833592361092,1.3297914690338075
0.10440315189771354,512,0,24,A,0.0,0.0,0.0,0.0,0.0,0.020922600058838725,1,0.2669973948504776,0.11615549078519918,1.0000000000000002,0.0,0.0732421875,0.9295616434190481,0.07043835658095188,0.0010136798857318784,0.14612064444428174,968,933,947,0.3496180180298698,0.052349090576171875,27446,1.6493013189174235,4,8,535.41943359375,572.0,0.011411666870117188,65536,1.0363987466297457,0.009247829827797632,0.033513806660946305,797.1902998958926,0.01990269422271344,0.005874021070876247,0.012473900968666149,0.005041413762572226,1.2762684794142842,1594.3805997917852,39.92969571373898,256,0.9345703125,0,4.0,1.7347967359316259,cold,0.014038886325434407,0.016996778718638896,1.7547791099641472
0.11201154021546245,1024,0,24,A,0.0,0.0,0.0,0.0,0.0,0.019374591996893287,1,0.3099113160278648,0.11608994845660839,1.0000000000000002,0.0,0.0732421875,0.9298692715901766,0.07013072840982337,0.001000574738746377,0.14423155445639477,968,933,947,0.3496180180298698,0.052349090576171875,27446,1.6835859769489616,4,8,571.38232421875,620.0,0.011411666870117188,65536,1.0363987466297457,0.008902546080821978,0.03370580239238861,786.8839929417907,0.019673933148862708,0.0052966225819801125,0.012150031686683174,0.004704877136018647,1.2600180942099541,1573.7679858835813,39.670744710473755,256,0.9345703125,0,4.0,1.7347967359316259,cold,0.013809745210616097,0.016747281723995987,1.783229468157515
0.027704851934686303,512,0,6,A,2.832302000287796e-15,5.266250202865052e-16,7.385800755317398e-13,5.3484994211316916e-14,1.1368683772161603e-13,0.02058725501410663,1,0.06713908188976347,0.1163652113445218,1.0000000000000002,0.0,0.0732421875,0.9291989563950257,0.0708010436049743,0.0010340562774997458,0.1490578749629876,968,933,947,0.3496180180298698,0.052349090576171875,27446,0.486048020189628,1,8,500.416015625,562.0,0.011411666870117188,65536,1.0363987466297457,0.009709926900132077,0.0344531675764736,813.2149464266801,0.0203659409252445,0.006674349116942715,0.012984320165050169,0.005395399601367733,0.39018928399309516,1626.4298928533601,40.32902047971609,256,0.9345703125,0,4.0,1.7347967359316259,warm,0.01445885173814512,0.017376833592361092,0.5907380671706051
0.027684766799211502,1024,0,6,A,2.8030777003547517e-15,4.920258062434079e-16,7.755888822752851e-13,7.172734628468902e-14,2.2737367544323206e-13,0.02037670905701816,1,0.07730604708194733,0.1163652113445218,1.0000000000000002,0.0,0.0732421875,0.9291989563950257,0.0708010436049743,0.0010340562774997454,0.14905787496298756,968,933,947,0.3496180180298698,0.052349090576171875,27446,0.483786100987345,1,8,530.28857421875,582.0,0.011411666870117188,65536,1.0363987466297457,0.009709926900132077,0.0344531675764736,813.2149464266798,0.0203659409252445,0.006674349116942715,0.012984320165050169,0.005395399601367733,0.37776695587672293,1626.4298928533597,40.329020479716085,256,0.9345703125,0,4.0,1.7347967359316259,warm,0.01445885173814512,0.017376833592361092,0.5920180520042777
0.1452874862588942,256,0,36,C,0.0,0.0,0.0,0.0,0.0,0.019433527952060103,1,0.4181022080592811,0.1151295931068846,1.0,0.0,0.0732421875,0.9278484664920852,0.07215153350791481,0.0004753099283967279,0.28765882102662915,962,933,947,0.5081899834273077,0.013444900512695312,28196,2.443766008131206,6,8,680.59912109375,766.0,0.018304824829101562,65536,1.0088310398638105,0.010333767231113402,0.03644973151073614,1495.195750435582,0.02301960495262701,0.006656688165799068,0.01407382260365558,0.005296638535311174,1.878296066308394,2990.391500871164,54.68447220986195,512,0.935546875,0,4.0,1.7412667977832073,cold,0.015521937829655752,0.018075144745749262,2.5419390520546585
0.184607406379655,512,0,42,C,0.0,0.0,0.0,0.0,0.0,0.020116284023970366,1,0.5620138433296233,0.11503439204962343,1.0,0.0,0.0732421875,0.9280344590550131,0.07196554094498686,0.00046395497721205773,0.28078677465129903,962,933,947,0.5081899834273077,0.013444900512695312,28196,2.949714628048241,7,8,750.9697265625,840.0,0.018304824829101562,65536,1.0088310398638105,0.009993774398575371,0.03631869479497253,1459.476162555332,0.022891204703628848,0.005974470562756372,0.013707781783709565,0.004987753182597266,2.2005754460114986,2918.952325110664,54.02732942789847,512,0.935546875,0,4.0,1.7412667977832073,cold,0.015282311182214096,0.01780745907446442,3.0562826360110193
0.45507539133541286,1024,0,96,C,0.0,0.0,0.0,0.0,0.0,0.020110715879127383,1,1.440843346528709,0.11433019061107633,1.0,0.0,0.0732421875,0.9283084123040299,0.07169158769597006,0.00045141823752949806,0.2731995067632342,962,933,947,0.5081899834273077,0.013444900512695312,28196,6.816271329997107,16,8,822.28271484375,896.0,0.018304824829101562,65536,1.0088310398638105,0.009584940499099387,0.036379981939099824,1420.0389895071928,0.02263169712138884,0.005440731334157091,0.01332551126866591,0.004548708520880932,4.9145985268987715,2840.0779790143856,53.29238199794025,512,0.935546875,0,4.0,1.7412667977832073,cold,0.015063370803633758,0.017507757184368453,6.922152814920992
0.02749760402366519,512,0,6,C,2.7385703407070783e-15,4.47545209131181e-16,1.5332570038037173e-12,1.2967404927621828e-13,2.2737367544323206e-13,0.021875087870284915,1,0.07819530088454485,0.11512959310688461,1.0,0.0,0.0732421875,0.9278484664920852,0.07215153350791481,0.0004753099283967281,0.2876588210266292,962,933,947,0.5081899834273077,0.013444900512695312,28196,0.48707756702788174,1,8,814.72998046875,870.0,0.018304824829101562,65536,1.0088310398638105,0.010333767231113402,0.03644973151073614,1495.1957504355826,0.02301960495262701,0.006656688165799068,0.01407382260365558,0.005296638535311174,0.38032971788197756,2990.391500871165,54.68447220986196,512,0.935546875,0,4.0,1.7412667977832073,warm,0.015521937829655752,0.018075144745749262,0.5966925919055939
0.17070372099988163,1024,0,36,C,2.739717082785126e-15,5.095246377785861e-16,1.5318091385329267e-12,1.1668443988810395e-13,6.821210263296962e-13,0.020138764986768365,1,0.5397673978004605,0.11428773213752295,1.0,0.0,0.0732421875,0.9279672720131666,0.07203272798683336,0.00045382759534468264,0.2746576564612325,962,933,947,0.5081899834273077,0.013444900512695312,28196,2.575091235106811,6,8,915.74951171875,992.0,0.018304824829101562,65536,1.0088310398638105,0.009721303017482957,0.03628426736757375,1427.618173848438,0.022722663233847373,0.0055524814408894445,0.013495584859509009,0.0046872678208434,1.8625056641176343,2855.236347696876,53.434411643592334,512,0.935546875,0,4.0,1.7412667977832073,warm,0.015115843682914123,0.017604422911403815,2.681726441020146
